Coffee_Consumption_kg,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha,Year_diff,log_population,standardized_price,price_population_interaction,americano_ratio,yearly_trend
3.404091619723969,1,0,0,0,0,5,4.867930186334453,-0.4121231978718476,1061.6346674930192,1.0,0.1400001224937777
3.977397956756141,0,0,0,0,1,15,4.968091604735891,0.873757930945035,1755.979742908448,0.0,-0.4019920888828738
9.789985712943684,0,0,0,0,1,3,4.278535381696831,1.3515939875129412,989.7672841894808,0.0,0.4526142048674315
5.177219999543363,1,0,0,0,0,12,3.525749867722092,0.9434204130146306,422.52647328707394,1.0,-0.2286978963411328
6.791920725048212,0,0,0,1,0,19,4.605507865610429,-1.613879104845002,437.7639331317688,0.0,0.0369102693482559
3.932342501727823,0,0,0,1,0,13,4.22544358896135,1.1548344956325205,896.1757839495955,0.0,-0.5953990507091724
5.923676201259903,0,0,0,0,1,4,3.6530634515181686,0.970219410984893,483.1533749326703,0.0,-0.3531226799559068
2.5929533950876644,0,0,0,0,1,21,1.9060606547225003,0.6030319389168084,76.42822473763016,0.0,-0.2363074396559382
2.2779371673786155,1,0,0,0,0,3,4.89459546304913,0.9197492316328728,1650.9082452895927,1.0,-0.7673196637695932
5.7498682145716815,1,0,0,0,0,9,4.785100706988816,1.6856154997237351,1768.6076586392587,1.0,1.747172968231578
5.1892743001472965,0,0,0,1,0,10,4.824481624835634,-0.2283697182153111,1088.6005775891658,0.0,0.7469729834909027
3.095042557534621,0,1,0,0,0,13,4.197744956728658,-1.4985931881583507,315.34498507265283,0.0,-0.212926504704334
7.50081143136587,0,0,0,1,0,4,4.729465776854594,-0.1244273612864819,1027.0181171551278,0.0,0.2662426467149785
9.943227927194116,0,0,0,1,0,16,4.472810270551791,-1.5711630226783688,395.1550373845937,0.0,3.7943696726660177
5.1651745695737,1,0,0,0,0,20,4.040267029923295,-0.7061132664018808,411.3481189817805,1.0,-0.1255404770191501
6.996469087339156,0,1,0,0,0,12,4.840784225574203,0.3153631846485739,1323.3601879228058,0.0,0.3513949741282489
9.703807538915886,0,1,0,0,0,16,5.009400362940024,-0.6524527930179482,1109.5067624813532,0.0,-0.0240787388191544
8.652279779575002,1,0,0,0,0,18,4.905223397739794,0.6592494176902234,1557.7319007660944,1.0,0.1463910826689221
5.708417786421486,0,0,1,0,0,9,4.759200319532163,1.1360456016201326,1521.3657144935232,0.0,-0.0072089353361437
7.899915875679355,1,0,0,0,0,12,4.721874309665222,-0.2656282524732438,969.2471876272951,1.0,0.1291289616322439
3.025080322004192,0,0,0,0,1,8,4.583814545007206,1.4088481551934096,1360.7789189103785,0.0,-0.6264119394419703
6.096830843710394,0,1,0,0,0,8,4.853505792206961,-1.454555789662648,625.3352347691805,0.0,1.01542775554174
4.232482217439492,1,0,0,0,0,3,4.310384353820958,1.1993206439183262,986.0636620637216,1.0,0.8580329071631554
3.2893095031692887,0,0,0,1,0,4,3.3349755608191614,1.1590380951878587,368.21947117553873,0.0,-0.5614728442026281
5.410247250036279,0,0,0,1,0,4,4.748745794183205,-0.6092695402309228,870.6362713965797,0.0,0.6447972575470449
3.0481164354689154,0,0,0,1,0,20,4.927300421399882,-0.6905281375717526,1005.4966460923046,0.0,-0.4098715552763036
7.5918808653958845,1,0,0,0,0,13,3.948576539774943,-0.6682582982258602,381.49545447231344,1.0,1.4529164702159227
5.649920352426684,0,0,1,0,0,11,4.767837451346271,1.0990701380181247,1520.852737419709,0.0,0.4045198785328296
6.249157060517311,0,0,0,0,1,15,3.732529831209183,1.1697905936173556,549.3928796369648,0.0,0.5711671621649737
3.171007509345256,0,0,0,1,0,20,4.951928204479925,-0.5822915775427564,1078.8121403995235,0.0,0.0403170536552799
3.118173288747956,1,0,0,0,0,12,4.63313245046113,0.3352969248718607,1081.6765468997694,1.0,-0.6052903172871056
6.667323482080993,0,0,1,0,0,15,4.452276806479492,-1.2482763206448733,474.4474787343429,0.0,0.0669156523854539
9.88007798263557,0,1,0,0,0,11,4.763887453301706,-0.0968901696858967,1073.1555334608745,0.0,0.7487110200397782
2.770004665901805,0,1,0,0,0,8,4.805425340322862,1.7532211481131204,1830.949395495496,0.0,-0.5456648319578369
4.28585142852625,0,0,0,0,1,18,4.897564499638188,-1.178791067703525,769.9169161724346,0.0,-0.5046563983467522
8.9556729323031,1,0,0,0,0,14,4.907249201273069,1.574392715544485,1950.9787770949224,1.0,1.146775770299714
2.5781760980418955,1,0,0,0,0,11,2.180522878036893,1.143963847247505,115.65338860722429,1.0,-0.7390530618712635
9.00708577093561,0,0,0,1,0,17,2.960790539381533,1.660445074245938,283.7956296042057,0.0,1.432153121906406
6.1942878669980095,0,0,1,0,0,5,4.820951267513468,-1.1063956509577193,741.4418082352784,0.0,0.8196595623652141
5.266134191411407,0,0,0,0,1,0,4.955557277225403,-0.9879228088257398,901.2727035828948,0.0,1.0021370749215484
4.477444514811647,0,0,1,0,0,5,3.8468038339373023,-1.6743702132813012,196.0636443662654,0.0,-0.2771655740013922
4.376937265022735,0,0,0,0,1,7,0.824908045808127,0.7964561877675506,27.315525571155334,0.0,-0.3939029562967721
4.44642065959583,1,0,0,0,0,11,3.8935142333316,0.5150822761944206,544.0879092680772,1.0,0.7246380737812486
9.078424647681564,1,0,0,0,0,11,4.061248828200443,-1.1116781795206625,345.88435710390627,1.0,1.0417376903126327
7.790361841398284,0,0,0,0,1,3,4.739648379513286,1.0283881792901164,1453.1002450621595,0.0,0.8406130117449586
7.357784062649205,0,0,1,0,0,22,2.0906429683037886,-0.6888514961199006,58.986247885661896,0.0,0.2711605611752516
8.389993191616007,0,1,0,0,0,14,3.486867156205185,-1.2620214443349491,179.26682964777268,0.0,-0.0631644037207619
4.05691730403316,0,1,0,0,0,2,4.8993410556591614,-0.2582158366390203,1160.5984160296086,0.0,0.0056762454174938
6.944342496654046,0,0,0,1,0,11,3.1808931709469785,-1.4157012852786008,120.3572906337054,0.0,-0.2350718581524512
5.680529911663608,0,0,0,1,0,15,4.73731975058159,-0.8143480116671746,786.9895034546965,0.0,-0.1480044538216088
8.259533081601546,0,0,1,0,0,23,4.004333270371078,-0.4370411125707688,443.3247485026619,0.0,0.0900625440916087
4.474048883786284,1,0,0,0,0,10,4.602530425115995,1.240339697300405,1333.5257525423303,1.0,-0.1378276373520496
7.145428934959166,0,0,1,0,0,8,2.485167365144281,1.033288315613351,152.65622848594177,0.0,1.5795728876986908
9.057699294538509,0,0,0,0,1,4,3.7772825122576825,-0.1877332869231838,387.6065612727231,0.0,0.6741747421021786
5.21720380955943,0,1,0,0,0,9,4.163461195403766,0.7960137256585327,769.6161768048063,0.0,-0.0860508104418177
2.532976698939692,0,0,0,1,0,23,4.857675869996652,0.2517274881011505,1320.090400125766,0.0,-0.6933268897993758
6.128406578734342,0,0,1,0,0,7,4.442190948085497,-0.5434772887117855,658.3840050457078,0.0,0.4001586515091413
4.767779902456208,0,0,1,0,0,0,2.046216743960006,0.8005491204734224,92.7437876451539,0.0,-0.0946337998313772
7.3778030443774,0,0,0,0,1,11,4.791468154912438,0.6526307632896203,1387.7260980523831,0.0,0.0624192352166106
9.60826339798885,1,0,0,0,0,9,2.2108756267478227,0.427814321107244,98.62757162399492,1.0,0.8416500004051455
5.884866543974776,1,0,0,0,0,8,4.943217025377104,0.4238387082691053,1514.0336280048425,1.0,-0.1764152162814273
5.729521841244271,0,1,0,0,0,8,3.4826513840681024,0.6508255141376766,374.69449364811487,0.0,-0.0263973195602125
7.236678401531682,0,0,0,1,0,22,4.300016307298102,-0.3909216688312469,606.5592405085484,0.0,-0.0164595291308288
2.827980028748541,1,0,0,0,0,7,2.4655423958174967,1.3004200805025397,159.5974063335401,1.0,-0.5385456248021024
4.028049511400117,1,0,0,0,0,13,4.439058286655054,-1.166682942867892,489.99413482893385,1.0,-0.4694266700416575
9.351834604003187,1,0,0,0,0,16,4.318648458855806,1.352115869434522,1030.4004340952092,1.0,-0.0362716318827589
7.35954090691013,0,0,1,0,0,4,4.129181187259435,-0.5384507470634651,482.4226308154049,0.0,-0.1874823100665653
2.10755235186733,1,0,0,0,0,21,1.8406075107815945,-1.296802449432298,33.866651018124934,1.0,-0.1872000646598292
3.637003780472159,0,0,0,0,1,12,4.882510368111783,0.3612573280655039,1398.8318935334,0.0,0.1663892425723812
7.462698128231192,0,1,0,0,0,4,4.792420022363968,-0.4207978796422341,981.1257700600806,0.0,0.0140168011328267
8.115193620500595,1,0,0,0,0,8,4.557255105625821,1.1134029344411789,1236.3668797810594,1.0,0.4163823518540304
8.718876581392335,0,0,0,1,0,10,4.457392276666669,-0.2295126352036524,753.8149137697362,0.0,0.9487664993981362
4.337414427056359,0,0,1,0,0,8,4.649636905851546,0.6004917248566292,1187.046477446979,0.0,-0.4655192925897434
9.4482287702205,0,0,0,0,1,3,3.1114915904829665,-0.6572172383555269,165.95766071253175,0.0,0.2128100032545659
6.423575148623139,0,1,0,0,0,7,4.941385194537258,-1.002116329292246,882.3296683867761,0.0,1.2714358246248816
7.572312179103143,0,0,1,0,0,13,3.770835417289227,-0.3786919966078234,358.9895535271339,0.0,0.8798955071610004
6.773910902239264,0,0,0,0,1,7,4.593270166726571,0.3849256673478965,1054.860767796265,0.0,0.0545390604936282
2.981920437396964,0,0,1,0,0,5,4.515317647520448,0.5599446954798378,1026.1683065332606,0.0,-0.3340128665955328
9.70491727507904,0,1,0,0,0,2,4.56284167158668,0.2850880483544117,993.0890027037656,0.0,1.3921900664405844
2.983004639153221,0,1,0,0,0,23,4.882528145258496,1.7157412218417625,1962.119646027452,0.0,0.1776676194462867
4.039055651289469,1,0,0,0,0,12,3.8086775646080064,0.6791286506798538,523.1427527081314,1.0,0.1105448042083463
8.509023041783841,0,0,0,1,0,9,4.723782034081391,1.5183916430438658,1604.084473517962,0.0,-0.1144057266826277
6.948775692008812,1,0,0,0,0,6,4.501588848064888,-1.321580786817801,477.6028478276176,1.0,0.6035869975811625
8.705193323010857,0,0,1,0,0,1,2.512277729985031,-1.5190147495797748,57.657985810921865,0.0,0.7981977155369053
6.125889506992359,1,0,0,0,0,10,4.138505734699719,-0.6476642421939613,465.3601865873238,1.0,-0.2973992176852097
5.015945882933079,0,1,0,0,0,23,4.835128737677106,-1.2564594978978527,692.5132229900057,0.0,0.6815079055180233
9.37476399638228,0,1,0,0,0,11,3.8709251593363714,0.1023921965875442,469.5290447138317,0.0,0.2706714912275623
2.290018540118359,0,1,0,0,0,9,4.288502989003932,0.0783509030102907,707.356682421321,0.0,-0.7308717429870448
8.849041762824367,1,0,0,0,0,17,4.30145556506013,0.2740592390268819,762.0970826388983,1.0,-0.0175466307450102
3.846542281502253,0,0,0,0,1,9,4.533496619153784,0.8681061866248507,1135.3862498528429,0.0,0.6796991876334091
8.789890622031741,1,0,0,0,0,4,4.888231557741621,1.6573559916541134,1948.9239948155823,1.0,0.1778435186571214
3.113572907335085,1,0,0,0,0,14,3.2905391772204946,1.3324745920743786,366.8939835792024,1.0,-0.6288944655585142
6.641751709524324,1,0,0,0,0,10,4.3332028610527535,-1.320065674377208,403.9513477852137,1.0,0.0842101709381366
9.104863352091776,1,0,0,0,0,18,4.162249623228779,-0.5516041795489678,495.980567781277,1.0,1.124400134706165
5.788317175191124,0,1,0,0,0,10,3.808706919055169,-0.8402510838481705,307.25992690298074,0.0,-0.1284953987529176
7.972533390427143,0,0,0,1,0,0,4.927410327715018,-1.1160348332152228,820.5372701003038,0.0,0.672168924224029
8.437372942844467,1,0,0,0,0,2,0.7963771742038929,0.1682137338078495,22.157129299360623,1.0,-0.1306084633497558
7.891953669734233,1,0,0,0,0,12,2.9545776248524573,0.198022510920928,193.5850341261457,1.0,0.9539106046272788
9.402637894996786,0,0,0,1,0,13,4.702916695869515,-0.9400085143647744,716.7102591417823,0.0,0.2417129236885773
5.574673844159429,1,0,0,0,0,4,3.6951795442627344,0.7517595171691828,476.225623341292,1.0,-0.3657857550369756
3.385003513321246,0,0,0,1,0,2,4.689085783435146,0.825123374933199,1311.7934794409657,0.0,-0.5988083570263436
2.3824885096198383,0,1,0,0,0,0,4.828360040203256,-1.6600136860076615,528.8719806366646,0.0,-0.7011629311605565
3.971678957100041,0,0,0,0,1,5,3.661965154680344,-0.3517834626554511,325.26036477567646,0.0,0.331919828339577
3.145580031041937,1,0,0,0,0,22,3.3877641886968752,1.3739507135804507,408.2256400244516,1.0,-0.565328199415887
6.463589931475844,0,0,0,0,1,2,3.1201507688631787,0.0830191845630229,220.23538082239767,0.0,0.9094780569766668
3.479562697693856,1,0,0,0,0,4,3.427943267655712,-0.5197897002750503,241.07959832411024,1.0,-0.3758266770459791
2.3114696583149694,0,0,1,0,0,23,3.708942414639636,-0.8477451387778039,277.1219915089812,0.0,-0.5391757183465992
2.287918630949343,0,0,1,0,0,16,4.8709418898004175,-0.8837746842756219,870.9596552173416,0.0,-0.7553508238939591
8.652555986918893,0,1,0,0,0,10,4.751265573815783,-1.3849896079048098,589.9310520857299,0.0,0.4948310061521801
6.731599451544199,0,0,0,0,1,15,0.2427918300859347,1.1194302690280715,16.55904446644377,0.0,0.185030191940803
4.864682415147025,0,0,0,0,1,22,4.877056297844349,-1.4307546573923708,650.0806821026866,0.0,0.546513637275239
9.153824341921975,0,0,0,1,0,1,2.544984663856904,-0.7129397937173654,91.94406983318038,0.0,0.0515360201967289
2.561572891261709,0,0,0,1,0,19,4.591421879794931,-1.5738086701470877,444.09558674441655,0.0,-0.622850001500345
9.842576581822607,1,0,0,0,0,1,3.159963705614913,0.9943247116978386,296.86682701473984,1.0,0.0752420206215163
6.930334322035688,0,0,0,1,0,16,2.330112295665318,-1.5961213133338694,45.55819111274036,0.0,2.0290999987005804
3.467714031750788,0,0,0,1,0,8,4.738002381124246,-0.6570667397749006,844.1309670817361,0.0,-0.2005112515604841
7.432552791815748,0,0,0,0,1,2,4.257218001704493,0.2679512544135413,727.7594396231282,0.0,0.149910942775211
8.1070500782685,0,0,1,0,0,8,4.502697878586921,-0.3035992716247586,767.6797669169714,0.0,1.3378658113210655
5.434742266966196,0,0,0,0,1,11,4.164765743423915,-0.7479293492963853,457.40167103313206,0.0,-0.4202795644708003
8.893060849964378,0,0,0,1,0,4,2.398677468046479,-0.7726503490982874,77.35836344913214,0.0,1.5557984214103735
3.2058592583717624,1,0,0,0,0,9,4.711358320066126,1.0515849570960538,1420.6967935340765,1.0,-0.1665607645108932
4.230700668620867,0,0,1,0,0,23,4.814071330452442,1.6666006989474706,1813.2106198101487,0.0,0.8303076803980163
2.747938892671918,0,0,0,1,0,2,1.97013727635088,-0.5183471091172208,56.143001660111935,0.0,-0.6302832997435588
3.687022724858817,0,0,0,1,0,21,4.042733012821479,-1.5966036161960828,252.46387635166852,0.0,0.7494335177923563
3.90983049528916,1,0,0,0,0,18,4.431294827705664,-1.6056086560659582,369.9635897982086,1.0,-0.570577795174608
9.34106552737368,1,0,0,0,0,2,4.512751451837876,0.9169252554522136,1126.101136256737,1.0,2.39929885350945
2.6248775100092496,0,0,0,1,0,10,4.467570967883522,0.194899814133948,878.076815337012,0.0,-0.6966355936930553
5.419320961501676,0,0,0,1,0,20,4.646774186003936,1.0020254647781983,1315.5616275636587,0.0,0.7090218000211068
6.259189497815304,0,0,0,0,1,6,4.977117214820179,0.7014928423685513,1693.1568858698442,0.0,-0.0992385169356585
9.189544430417286,0,1,0,0,0,9,4.080877480922296,1.4345688976403472,827.7316631801021,0.0,1.8664840499219555
9.981569749289708,1,0,0,0,0,15,4.430065462808485,1.3588837029407643,1153.6345520188415,1.0,0.4827931788187398
8.027104919358687,1,0,0,0,0,6,4.655508824843312,1.0185529355189349,1332.5800115687098,1.0,0.2824511739356115
9.766327924552236,0,0,0,0,1,21,4.491678361658082,-0.0745134186320303,823.7121059198911,0.0,1.6488385489748252
8.29680906028699,0,0,1,0,0,14,4.071176637673163,-0.657676549076567,433.20969320626375,0.0,1.6647229106924142
9.705621127771334,0,0,1,0,0,7,4.543165134552528,0.0366216500232313,900.1489883906071,0.0,0.4327943292792542
7.658165807555641,0,0,1,0,0,17,4.5836055111605205,0.0193246863893315,931.9630245632264,0.0,-0.1345768261905717
2.6381074036085685,1,0,0,0,0,9,4.479156780330921,0.3970303590851251,944.464060449809,1.0,-0.7129229393704802
5.215361495941412,0,1,0,0,0,23,3.451937657479724,-1.0836405607780073,190.85463241040392,0.0,0.2327417854502873
7.172778270419763,0,1,0,0,0,13,4.335867799057818,0.5553130519772811,856.4845342706413,0.0,-0.2371525575565924
4.805748075634008,0,0,0,0,1,7,4.888612016213275,-0.1393990597551666,1197.9244147766626,0.0,-0.5048489929322499
4.187071344910229,0,0,1,0,0,19,4.870772892014022,0.4316903398581214,1411.4564355099217,0.0,0.6345704466164446
6.619194137064728,0,0,1,0,0,17,4.726213685656011,-0.8968636883060651,748.9489127647545,0.0,-0.1356684742273209
9.468015013619478,0,0,0,1,0,5,4.652837163916583,-0.2169132750550418,920.6914135351224,0.0,1.3838822613529267
2.2798549881292285,0,0,0,0,1,0,3.171305760179491,-0.9995023681418334,150.4742758915693,0.0,-0.0430782860342048
8.153849628331502,0,0,0,0,1,9,4.240754430713069,1.322164738405059,946.6288608875648,0.0,2.0907951727735403
7.781818224357017,1,0,0,0,0,21,2.8640132463099484,-0.0299308152137404,164.2298761550182,1.0,-0.2031991671307929
9.711627403106297,1,0,0,0,0,9,4.810356531413556,-0.9479093695308703,794.945506087118,1.0,0.1910481362523677
9.445689778660348,0,0,0,0,1,19,3.792460737465554,-1.5894017011460615,197.5724111248913,0.0,1.255918039262086
8.097860496353544,0,1,0,0,0,1,4.747216593273089,0.6255413524725193,1317.8164802133228,0.0,-0.1772621295821286
6.163270117460789,0,0,0,0,1,12,4.807067668197238,-0.9839915192994486,778.4211533716373,0.0,-0.2190438039319684
3.634140425868159,0,1,0,0,0,4,4.897704854385866,1.721069657805688,1994.3750012565172,0.0,-0.5913509997086419
6.361885746604595,1,0,0,0,0,19,4.730221690604977,0.1297306864046502,1118.554918275926,1.0,-0.3264773779700733
8.12281595135723,0,0,0,0,1,21,4.444351235126306,-0.724521076114724,611.2316895985402,0.0,0.0438198011273116
9.165353701103143,0,1,0,0,0,15,4.5012481052229925,0.5624953187228895,1012.5561084566826,0.0,-0.0817723132420776
8.317696073684392,0,0,0,1,0,15,3.887048917782078,-0.7725426579964496,342.70445819409184,0.0,-0.0924849880388933
3.562135481528432,0,0,0,1,0,17,3.30953639441128,1.1300694342120627,356.4716603805147,0.0,-0.4618475591187214
6.797490513824475,0,0,0,0,1,22,3.0187060692755003,-0.6572938189686196,151.24703997602444,0.0,0.3973143432054926
4.657387676250856,0,0,1,0,0,1,3.336534573562131,1.7164114810743991,418.1871637676084,0.0,-0.4248619523208541
2.073645339125144,0,0,0,0,1,1,4.942776288276488,0.3791204897220874,1493.6155692280188,0.0,-0.5547621363582933
3.6017674863093285,1,0,0,0,0,3,3.238700211766928,1.2143235467215578,338.8647007594007,1.0,-0.6187891324497139
2.905765199467594,1,0,0,0,0,8,4.689850241089007,-1.4790724691362316,522.5226103833685,1.0,-0.6415755211310837
8.74175298831575,0,0,0,1,0,15,3.350242730065293,-0.5174453018229374,223.2674624665365,0.0,0.0509824969408287
4.068050017182496,0,1,0,0,0,11,4.985783536551025,0.8410855253281789,1772.2581191043237,0.0,-0.2514732406154415
4.277583751100444,0,0,0,1,0,5,4.018562549904073,0.5533552566043295,623.2704869814627,0.0,-0.5482069108522475
9.679492574391071,0,1,0,0,0,4,4.1336987268121925,-1.0552070141202008,382.9795843177829,0.0,1.663488869470073
5.032693784390817,0,0,0,0,1,7,4.115326644644094,-0.4898566419490087,485.1677090311757,0.0,0.0472238047407154
2.0766851211551565,0,0,1,0,0,18,4.809354488610149,-0.8136507434746076,846.0413552109666,0.0,-0.4688554596785478
4.270769186769092,1,0,0,0,0,20,3.512300025300052,0.4078326999373487,360.2986815157491,1.0,-0.2119364737559895
2.9543966448145,0,0,0,0,1,23,4.826894215457241,-0.5304696965504865,972.39999229733,0.0,-0.433520256052508
2.822468493886832,0,0,0,1,0,6,4.594127128376329,-0.6544377732076285,731.8332020663885,0.0,-0.6483827578882164
2.619898321085996,0,0,0,0,1,5,3.521103938879221,-1.0093573834748313,212.43971691320291,0.0,-0.3875284568275243
6.746075761403018,0,0,1,0,0,15,2.3745079387387644,-0.3054641320080459,91.33111685577946,0.0,-0.2282925666717142
3.514781789038869,0,1,0,0,0,11,4.7576671163343525,-1.0508106077657655,716.3759708848422,0.0,-0.1360033003052446
4.889942352328084,0,0,1,0,0,16,3.515284524107449,1.6267772136251164,490.5376302050068,0.0,-0.2944146522946195
8.896141729040135,0,0,0,1,0,1,4.89388390832135,-1.193931334014524,760.7203826069266,0.0,3.290098003351602
5.394705118370205,0,0,1,0,0,11,3.012491368478452,1.454809154908122,285.6747930972776,0.0,0.5348620318888726
9.325530800413102,1,0,0,0,0,9,4.530859487277845,-0.2375843874363285,808.919229940603,1.0,-0.0397561177614476
5.98350442716485,0,0,1,0,0,13,4.645669798928238,-0.4142377603388251,849.36425179965,0.0,-0.165803792954179
5.190692918718046,0,0,0,0,1,12,4.595096211158481,-0.9257840748277532,647.8919475020894,0.0,-0.1578021375352986
8.003111416725613,0,1,0,0,0,10,3.873041864661901,0.4859757069186018,528.6516196819721,0.0,2.04894662177871
2.585400790144017,1,0,0,0,0,20,4.878649411012356,0.6597128725514008,1517.073912970089,1.0,-0.3946287712870019
2.715827063859339,1,0,0,0,0,23,4.751009209751135,-0.1011061330855008,1057.886635581082,1.0,-0.0807506945196047
7.215789711383685,1,0,0,0,0,0,4.3440747998742815,-1.5387930792578828,355.2794322333613,1.0,2.165021349583605
5.895525705913986,0,0,0,1,0,20,4.509657258422946,1.4729796815587222,1281.886588340686,0.0,1.2803140342451829
8.323322002553681,0,0,0,1,0,5,4.447220950283885,1.6887701593725415,1262.363192139575,0.0,2.176963752968669
9.33016669874825,0,0,0,0,1,15,4.956236044549543,-0.228612225070394,1241.7975897237068,0.0,0.3830509808576186
5.10693502137238,0,1,0,0,0,14,4.902051606485786,0.4088472238683766,1446.6160842044997,0.0,-0.3844699830665103
6.77128021267717,0,0,1,0,0,20,3.585990755671032,-0.1613983848884687,323.11595328116186,0.0,0.1485456175493709
6.005573022362479,0,0,0,0,1,4,3.6926524992072944,-0.609668334862478,302.76724850164305,0.0,-0.3795570401850032
9.852885245139465,0,0,0,1,0,15,4.992025010360467,-1.46335279456676,714.1608295886003,0.0,0.0560245666844669
8.648675258852762,0,0,0,0,1,11,3.5903716435852244,-0.1412602703839278,326.8348676988114,0.0,0.6031784998594352
9.29390166621883,0,1,0,0,0,12,4.9633229728142325,1.1234729592380512,1860.208511259557,0.0,0.7904934489004909
4.034720700620833,0,0,0,0,1,13,4.583060580669313,-1.6737967661157953,409.5781461647149,0.0,-0.3256927023729812
8.180211385300755,1,0,0,0,0,12,2.136094335291975,0.2987052656389564,88.07654781766959,1.0,-0.1198302199566065
4.123785799981191,0,0,1,0,0,6,3.932283424385736,1.3412481353814547,698.4328165399039,0.0,0.4610564507320009
3.669940267427119,0,0,0,1,0,12,4.275929135218823,-0.9738520760948052,459.9600405309086,0.0,-0.5513636390837362
9.554129277244408,0,0,0,1,0,8,4.82935991647492,-1.093560045808705,752.7639280879241,0.0,2.287990811850508
2.154435333742933,0,1,0,0,0,19,3.911207204313436,0.9625247838481842,624.2426784800458,0.0,-0.6613527152868506
9.723109629307435,0,1,0,0,0,4,3.856006331458673,-0.8428222998438734,321.7592741408823,0.0,0.6190144709093135
3.1940951759104497,0,1,0,0,0,12,4.928117265753039,-1.0630919572127415,844.1608043625563,0.0,-0.1296601734202801
8.555504654346144,0,0,0,1,0,3,2.5475776050450576,-0.4138075022015224,104.22605558174172,0.0,1.3753628425117546
4.207380424544825,1,0,0,0,0,13,4.420966791558278,-0.3631480498614984,691.8237189184994,1.0,0.0427934761128381
4.805618619445819,0,0,1,0,0,15,4.3324640943955,1.3179616287073177,1036.5409345746984,0.0,-0.5122628042566026
3.73406169057588,0,1,0,0,0,6,2.2557952505276866,0.4255419902072459,103.09056238188262,0.0,-0.0945063900765865
6.684112339848637,0,0,0,1,0,21,2.6444800186091237,-0.3161653956014652,119.16249657783966,0.0,-0.1771188243244884
4.784764380062993,1,0,0,0,0,4,4.058944431577696,0.1321308482522736,572.0815691125263,1.0,-0.5078977238268777
7.259144315957306,0,1,0,0,0,7,3.0440471668178284,1.59674214014888,304.22134697848554,0.0,0.442397377418819
2.125178543536528,0,1,0,0,0,10,4.279893042487125,-1.3380516389625334,378.8866916732515,0.0,-0.7344559593291253
2.514999068120317,0,0,1,0,0,23,4.518788907815444,-1.0081791337962205,576.4762736768835,0.0,-0.0739472694751169
2.797289221849989,0,0,1,0,0,7,4.644564980055176,1.6266345117376424,1517.3969671952814,0.0,-0.6146530362124238
5.3519494824818485,0,0,0,0,1,16,4.411877139780983,1.6084694922345593,1197.668555104378,0.0,0.0944810995438023
8.518369381279808,0,1,0,0,0,19,4.052990175452481,-1.1148198538824163,342.46963419080515,0.0,2.953875638718158
9.10542328302706,0,0,0,0,1,19,3.01229610101201,-1.2267193009378117,113.79326746610175,0.0,0.0689162297936243
3.958485920487206,0,0,0,1,0,15,3.6342998923402825,-0.2633734280501855,326.9374150646573,0.0,-0.176279635577137
6.594957793912112,0,0,1,0,0,21,4.150942733860465,-1.55969739539845,288.7001723556194,0.0,-0.0133382776056908
8.146919941540805,1,0,0,0,0,5,4.932263275793844,0.5528125075453931,1553.9085417657711,1.0,-0.0211937085888007
4.3106354393568695,0,1,0,0,0,1,3.440016943787072,-1.4627341449719282,151.3359138985424,0.0,-0.5154488799020097
5.272061893890186,0,1,0,0,0,15,4.136578206439362,-1.5306851599572853,290.30488831777166,0.0,0.3318379804269473
6.191793621485711,0,0,0,0,1,2,4.701516372122794,-0.039614350097808,1028.140801625755,0.0,-0.3371426842750575
3.0789987712643816,0,0,1,0,0,6,4.664149214070803,1.6100814463566628,1541.8737443554912,0.0,-0.1754290565056177
2.2078583498062425,0,0,0,0,1,8,4.97585954370722,-0.2434388288506374,1259.6378627591753,0.0,-0.7689105636172603
3.222446474546266,0,1,0,0,0,23,3.3825001122120693,-0.4888854356384801,233.23686615640372,0.0,0.2812913195052147
7.014828970028267,0,0,1,0,0,22,1.24167952439129,1.7503024645468463,51.8435325539898,0.0,0.0319733371840353
2.5889460922694534,0,1,0,0,0,10,3.892354153280374,0.123686873536985,482.989047245766,0.0,0.2182252169557321
3.5175709188010265,0,0,1,0,0,10,3.148633570080787,-0.4233993537568346,189.4085027238919,0.0,0.358688359446506
4.70283108556243,0,1,0,0,0,23,4.415484244217306,-0.3863303708791484,681.9980434711337,0.0,0.4593977348295934
2.6229605144509307,1,0,0,0,0,8,4.904667773746757,-1.0527063773949854,829.0114849914296,1.0,0.1880112302861807
3.5335941692930755,0,0,0,0,1,9,4.640014008678423,0.0547601820257195,997.6071906992734,0.0,-0.6210838562522849
9.290158311868089,0,0,1,0,0,9,3.055605064400743,-0.2013443595596519,187.44138560668972,0.0,1.6290960044590128
2.154393057815878,0,0,0,0,1,12,2.9067597184344285,-0.7879876291081233,127.69304356398624,0.0,-0.3255075571748463
7.227455393394897,0,0,1,0,0,8,4.918564025988809,-1.172853629007436,788.8154458413053,0.0,1.7554571841916706
5.075271447321479,0,0,1,0,0,10,4.299376048336378,-0.6468119337700208,546.7785494889631,0.0,0.442834150178669
7.381189915458969,0,0,1,0,0,0,4.931788862534189,0.0424041070926144,1330.2003268459769,0.0,0.0229219823042163
6.7095337629072365,0,1,0,0,0,9,4.706791676739459,-1.529625230815306,513.8158995474403,0.0,-0.2777804707228862
