Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Coffee_Type,Population_Millions
Iraq,2003,2.230410964554668,7.847135499283819,Americano,120.53136586906444
Pakistan,2014,5.318645375111632,14.62115140150524,Cappuccino,7.131534801927482
India,2008,5.468344822430408,5.05826315828854,Cappuccino,105.95540083588007
France,2006,5.737393066819572,12.056951274540369,Cappuccino,98.65106516337156
Sweden,2009,7.63859332312573,5.257629941291189,Cappuccino,40.56511383914231
Turkey,2022,4.470750473139673,7.009287309108016,Americano,12.546313324498652
Netherlands,2012,4.522244104831381,10.279249188543368,Latte,137.38297212255523
Kenya,2007,2.4844180499300847,10.520576633744238,Mocha,45.75212060777187
Philippines,2011,7.494569727938368,12.527324489575884,Cappuccino,17.59610153622741
Kenya,2021,6.542608731196672,10.768425479501833,Mocha,102.54604467577649
Romania,2023,4.7954009015503045,10.529761748186168,Mocha,33.28550308995257
Russia,2018,7.641511831338837,14.035883956880522,Mocha,71.86898257883186
Denmark,2000,6.298861993815017,8.97376827430073,Cappuccino,8.510426091168924
United_States,2015,5.753959566964317,6.477923565645606,Cappuccino,148.95460838730764
Sweden,2021,6.090596349289012,5.779674435259933,Cappuccino,67.69554788954837
Colombia,2016,7.090785002136452,8.399940564904497,Cappuccino,149.8673872151206
Chile,2017,7.280020836596796,11.840280307130653,Espresso,58.46555666317588
Finland,2010,4.311662553125737,4.46797833422891,Latte,52.830030835390694
United_Kingdom,2017,3.125946907129226,5.419587251603467,Espresso,137.27127691179393
Malaysia,2006,3.25307344952415,5.167248061140034,Americano,50.09041222282873
China,2017,7.115127087224013,10.437751683566047,Espresso,65.36882655012434
Israel,2007,8.982986286137008,6.671511155843929,Espresso,12.63845507040947
Germany,2005,5.275970226764414,5.828853711315362,Espresso,143.36389581728588
Philippines,2006,3.356161282635699,10.520477917173245,Latte,13.687534886784428
France,2022,8.052819986350837,12.374409069976172,Mocha,115.9065550967633
Czech_Republic,2021,8.659915795355587,7.653704080979308,Americano,81.25369367786537
Canada,2009,9.044659544967733,10.360250662442557,Americano,10.149366463082673
India,2010,6.854651431309866,5.079368545194062,Latte,1.2538703781173703
Poland,2012,8.885828475104677,14.28710133503327,Espresso,140.39749214054228
Canada,2008,2.1233196675872614,7.705858038462502,Mocha,111.58383723109604
Pakistan,2006,2.857886414156188,14.972562624908514,Cappuccino,103.27900028737282
Brazil,2008,2.74060853641679,14.764465314347603,Latte,66.34492305928407
China,2012,7.700837474037864,12.567057942693927,Mocha,36.55345421993564
Nigeria,2002,2.556654268348632,4.220738049476634,Latte,102.29959813485551
Brazil,2002,5.970914979730456,9.978224124227996,Latte,91.63685922394778
Kenya,2000,5.781655189090313,4.955200624840127,Cappuccino,109.22498703240213
United_States,2020,4.4856281884659275,13.846518285576678,Mocha,55.503085256539045
Finland,2019,8.963241359536799,12.685998779121432,Espresso,148.05164031646535
Japan,2001,3.363465615039968,14.695744142552513,Mocha,10.984289658851395
Indonesia,2002,4.819702275193919,10.692212484647749,Mocha,12.875540938395892
Japan,2014,8.193372000183434,9.74390084932772,Espresso,137.61450128951165
United_Kingdom,2023,2.243378515146274,9.708712415388263,Cappuccino,97.50825880293749
Ethiopia,2005,7.383603201970949,8.250932118997794,Mocha,49.623776159133556
Australia,2012,8.531181810892566,9.155590739520552,Espresso,114.5309608973933
Chile,2020,9.458142710705339,10.989538414488853,Latte,68.46323479010294
Saudi_Arabia,2000,9.01037312393188,14.26242368311905,Latte,4.147104812352085
South_Africa,2019,4.555072934669481,10.554727720816341,Espresso,98.01444674357364
Egypt,2018,6.6909131305836205,13.42827536549104,Latte,37.22367862663691
Romania,2000,2.618347945203727,13.490579024327507,Mocha,18.1849323749001
India,2020,4.062960028384069,9.707159434330851,Espresso,34.565704192411225
Pakistan,2021,2.753779029980059,7.822166056473838,Mocha,71.94752428825802
Czech_Republic,2001,4.521498321231711,11.03531260665289,Americano,8.428608261202797
Colombia,2014,9.00149770766983,8.90465076106327,Cappuccino,132.5897056301526
United_Kingdom,2013,4.777334717394341,4.895849540541262,Cappuccino,84.42778446883493
Japan,2018,6.495184824011411,8.155900104756771,Cappuccino,44.65643083719694
Switzerland,2010,5.467046784919527,14.934793518542573,Espresso,103.36372236521377
Russia,2014,5.6713321943898825,4.5336305702891595,Americano,120.83123805001125
Saudi_Arabia,2005,9.756576414692466,11.663336030910195,Cappuccino,92.47476956953855
Saudi_Arabia,2019,4.3692357461108635,13.253075755783717,Mocha,31.17170760466801
United_States,2008,7.018595756185371,11.135984938229166,Cappuccino,17.43297460182011
Nigeria,2004,5.360501356635576,10.26723054279619,Americano,129.12505485797462
South_Korea,2019,2.4891694483814897,11.783098586766332,Mocha,35.96842461920934
Greece,2001,5.914646652993888,8.722770110296212,Mocha,3.9922821709471585
Mexico,2005,8.506746632360866,5.004979110397644,Espresso,96.79241411498356
United_Kingdom,2017,2.790023749453507,14.5860892973372,Espresso,23.779914149782623
Belgium,2022,2.5567347791704718,8.755308469826158,Latte,148.6545031449217
Finland,2018,3.2290521631461333,11.319281608848193,Americano,130.58989392917238
Colombia,2008,8.115200891114448,9.844414805782247,Mocha,91.65841317418143
South_Africa,2020,7.791963073157904,4.6014037917531,Americano,125.24598074867298
Saudi_Arabia,2023,6.520142151248884,14.480212610917924,Cappuccino,71.10981941453574
Argentina,2005,5.745811232741059,12.717909487257556,Cappuccino,118.48445042490285
Finland,2013,9.106606517620977,5.640076839163344,Latte,97.33349930717553
India,2023,8.13358259066786,14.798137639170935,Mocha,5.268052547478734
Netherlands,2012,8.495538010414442,12.105915093888788,Mocha,142.36489246537352
Colombia,2010,8.506098410805233,9.195538154711397,Latte,129.27701715130638
Sweden,2011,7.141737237964464,10.725070622155306,Cappuccino,143.05770119839005
Turkey,2018,5.664116994527567,5.174103502160573,Mocha,109.97352424956154
Thailand ,2018,8.917422020685203,10.16452661017172,Americano,62.3970773275817
Iraq,2020,9.408059340826005,4.810271792187653,Mocha,31.84079826965605
Austria,2018,2.190448346066744,9.993407828312321,Cappuccino,27.819455787314485
Thailand ,2023,2.4124389861300104,10.07965257639064,Mocha,22.592521009777972
Spain,2012,9.669946375267498,13.618826636768183,Mocha,33.87083675358614
Nigeria,2013,4.217284910753558,11.975632502995234,Espresso,83.0447659887619
Mexico,2023,8.98695551719535,6.745076314366321,Mocha,102.87801442988831
Peru,2017,5.110360951691221,13.772687564066425,Latte,47.79442759142397
Nigeria,2011,2.952800460874845,10.305669313328064,Latte,82.76329845667166
Colombia,2003,2.643545601674674,10.67017426431437,Americano,51.84664625862368
Ukraine,2009,3.252063192643652,5.858795061443962,Mocha,104.77998607742539
Chile,2016,3.9991455589389178,13.435509555660254,Americano,148.28444682771743
Philippines,2003,5.90814683144661,14.240616265181984,Cappuccino,103.66352828904964
Poland,2011,7.611983204526268,12.52489714444399,Cappuccino,9.795555948810348
Ethiopia,2012,9.891188611882399,14.348276979095068,Espresso,72.1080087172644
Philippines,2003,5.532053946313368,7.325298945345804,Espresso,115.78773640254508
Thailand ,2009,6.145479538744879,13.472310851990482,Mocha,81.79399933178377
Indonesia,2002,6.174525611066045,9.377824571501169,Mocha,142.7083914287118
Philippines,2014,6.3154748439034885,5.803089232379434,Americano,9.160980201427472
Denmark,2001,6.141925256835698,11.356806589367412,Americano,44.38217595105603
Brazil,2016,2.0701980404953426,11.525322977764667,Mocha,33.8869980383285
Colombia,2005,2.0137985768787257,7.156169651323592,Mocha,115.37570806277472
Nigeria,2007,2.7813305450089834,4.302426647903271,Espresso,79.045167204117
Nigeria,2002,2.8124528274334306,6.198319849941196,Espresso,21.613287491597863
Peru,2017,7.6391752716383685,8.397553024412755,Espresso,43.55339625575277
France,2021,3.639328260127998,5.843192021658554,Mocha,78.87623912645985
France,2000,9.157712838044903,6.1343294306356455,Americano,149.42321820679373
Germany,2015,9.428850636616156,8.305297308204965,Latte,55.279561254890396
Italy,2006,9.80714670316719,14.579652757394165,Latte,24.367088503614603
Mexico,2002,9.512650439096161,12.406678669484132,Americano,75.06291234295705
Austria,2022,4.175106575348197,7.517232413492206,Americano,47.217770207726794
Ethiopia,2003,6.0782147576281,14.467644758104031,Americano,85.32905675045367
Denmark,2008,3.403639761575528,11.10211471484606,Espresso,70.53983511499867
Greece,2004,8.449677241379465,9.009946091041542,Cappuccino,103.7339983351659
Philippines,2018,9.10745364115277,9.151302188506618,Mocha,137.22931562125993
South_Africa,2014,8.810310714380119,8.518189146189311,Espresso,30.8766382645439
Peru,2007,5.466935589574679,6.562912578005337,Latte,123.35583048489133
Norway,2005,8.069391077494249,8.252954114350763,Mocha,142.44059161673175
Malaysia,2017,2.7806333566101555,9.806860224477319,Americano,56.66784254617636
Greece,2018,2.3219581649540055,9.808300858032432,Latte,17.93574238890812
Chile,2023,8.025891314470087,12.379105924337697,Americano,123.46476444665088
Philippines,2014,5.40284219462947,7.946776428730878,Americano,105.4632756062976
Finland,2006,9.964394117916553,11.884778322343477,Americano,32.694118520273705
Norway,2009,2.778033726844259,10.359010226455531,Mocha,67.33831538419997
Philippines,2005,8.84502145228187,14.580299449795179,Latte,87.12083876699327
Turkey,2013,5.839864524231934,8.23813418637381,Latte,26.308258911062207
South_Korea,2016,8.617201564031017,13.913381106868693,Americano,107.52201116780441
Brazil,2008,8.537018257361158,13.027068020281185,Espresso,103.79252846775913
Canada,2018,9.327936010896618,11.014307130484026,Cappuccino,133.18186526423267
India,2004,4.382800090288822,11.199659134163289,Espresso,85.52367169980107
Canada,2022,9.598394827696024,4.9311492806705175,Mocha,86.57264157364989
Philippines,2006,3.2133356828609623,14.452470661527755,Cappuccino,93.28871603942592
Chile,2018,2.655750220747924,5.176296698453183,Espresso,41.79370594590408
China,2019,5.452924138978793,10.195566396178577,Latte,114.03227184042242
Egypt,2006,8.626583749134742,7.630778804940699,Espresso,99.71238992813204
Denmark,2023,5.787369045067565,8.72837176118837,Americano,126.03269819367571
Malaysia,2001,8.634293420244113,10.712013119204986,Mocha,115.51931474091799
Iraq,2022,7.837494446354442,13.997365156705538,Espresso,96.1472623451053
Australia,2015,3.6754270891114684,9.033238359295316,Espresso,24.972930485530245
Ethiopia,2012,9.59105299919571,14.865025108370853,Cappuccino,137.95295115811567
Greece,2007,2.4862493490352273,10.520932718866497,Americano,55.714615026089106
Mexico,2005,9.18623766035036,5.76609336906392,Cappuccino,144.6804867089976
India,2005,4.435547591922992,6.090102243143775,Mocha,60.878749498081525
Greece,2008,6.001184665315194,11.877221391481761,Mocha,22.744805609792454
Denmark,2003,5.378814981605876,4.5543757366771995,Americano,132.84112237745055
Turkey,2010,3.3746764553353295,9.283757338444495,Cappuccino,119.46375227917707
Russia,2004,4.865174931213545,5.630410207838683,Americano,118.1581123608578
Iraq,2016,3.543475490342362,8.765404986956295,Cappuccino,14.322201858936605
Brazil,2019,3.631091803684191,12.249091642788915,Latte,132.0126951247431
Norway,2006,3.4964546882110428,9.046942210655775,Americano,89.8636949372663
Egypt,2014,5.912139042772754,5.797962198790197,Mocha,71.0830047046701
Malaysia,2014,8.383450940090524,6.771179073923067,Cappuccino,137.06257159055764
Malaysia,2013,6.551760270089928,8.042935475174007,Latte,100.2401615198091
Sweden,2012,9.145652708406736,4.765173018350562,Mocha,20.8215927540949
Israel,2010,7.0923559086137935,10.42771399689234,Cappuccino,78.41103923244884
Norway,2012,7.5147209250608356,10.682871704058552,Latte,95.85587173828685
India,2021,7.340857837816025,4.683671198458242,Mocha,134.8840539620135
Kenya,2023,5.595673545469929,8.425424532915782,Mocha,42.70422114956012
United_Kingdom,2008,7.514710577600662,8.554007511731974,Latte,119.34084896146487
Canada,2009,2.5576619717516893,7.672015254078613,Mocha,120.17212267137717
Nigeria,2003,8.878811775325305,10.135137143642229,Cappuccino,20.07937323872843
Chile,2016,8.222497147551339,7.805532390661229,Cappuccino,3.567744230625067
France,2013,3.9618396658534305,8.580502074255866,Mocha,87.63004468887002
Mexico,2023,8.14425963403266,12.772759021857661,Espresso,118.63235405735688
Poland,2017,2.101140811200148,5.783202909732216,Latte,83.61019282476728
Denmark,2010,3.7379725798470433,10.81026164833763,Espresso,122.18877529478142
Sweden,2015,2.5210979093671675,9.561538418599302,Cappuccino,93.72316792965961
Bangladesh,2000,8.241815332943158,7.355788012272839,Mocha,98.34056188917275
Israel,2006,8.046993209427097,12.002881221394517,Americano,5.195009438616312
Russia,2009,8.509088190414644,10.063071954952628,Americano,14.201132234994489
Sweden,2008,2.0358535466042307,9.250976796567649,Espresso,109.02941303966533
China,2002,6.009861813427264,11.3443624624832,Espresso,114.66364907406707
Nigeria,2021,7.638689580138692,12.825193387794968,Espresso,81.78451873158455
Spain,2022,3.2432090299121237,14.699356690369338,Cappuccino,88.93460399020415
Thailand ,2013,7.198325820100997,10.922854052140108,Cappuccino,92.54051013691655
Philippines,2014,2.6728807944774857,13.618839839404211,Mocha,16.643706509238463
Denmark,2001,3.4506068488345054,4.012006951252526,Cappuccino,100.51838203338859
Nigeria,2023,5.806374519956808,9.832592619984803,Mocha,72.29202653754551
Israel,2013,7.228521221448816,6.361123036472179,Mocha,90.77592352640458
Russia,2015,3.1669530156311687,5.036117027914509,Espresso,84.90813249276786
Pakistan,2006,3.481786646647503,9.851681187708312,Americano,114.6870370196518
Malaysia,2003,3.635570936525304,12.215091567640036,Espresso,48.46667129368122
Morocco,2017,3.909606437591828,8.534997747218178,Cappuccino,56.65541051505035
Turkey,2023,3.81243078821033,11.371181942788784,Latte,59.349339672162365
India,2004,5.161192867981094,9.38691179225045,Cappuccino,114.60595877692786
Finland,2005,7.230317206693783,8.807944525553687,Americano,65.23578064865225
Mexico,2006,5.504254265075757,7.192823044794467,Cappuccino,27.38414098330815
Austria,2014,8.207791269999106,8.20852865951105,Americano,147.47310459213728
Romania,2000,7.754148047588918,7.847751938738707,Latte,74.51389773071762
Portugal,2023,3.0122153123926054,11.108059024163698,Latte,17.277964390253395
Egypt,2003,2.3907329865659515,5.276203624070535,Mocha,100.87096844291266
Japan,2000,9.023532511996848,5.019000055565866,Cappuccino,111.13519127174408
Greece,2010,2.6386485325029874,11.260142936293065,Mocha,75.53320299742542
Colombia,2017,3.1867134457577047,10.009278768667688,Espresso,97.32212552332089
Nigeria,2013,2.1770662044649445,8.732201064169233,Espresso,26.728554807926763
Belgium,2021,7.02669092238923,5.6768717284869386,Espresso,55.820435406776454
South_Korea,2010,6.6589645052667885,8.521298230562426,Espresso,25.112461902370814
United_Kingdom,2009,9.895229331482046,12.687049396520127,Espresso,58.69805319835645
Poland,2016,9.095459170537376,13.785833593681827,Cappuccino,84.85727780585094
United_States,2003,5.286745419847278,11.728342269606422,Mocha,66.93837167010508
Bangladesh,2023,4.97268672730028,4.659033934689689,Mocha,89.38901126962534
Finland,2014,4.374816274239881,11.374507542612303,Americano,75.76211683191421
Argentina,2015,3.219255360303051,6.65084148500924,Espresso,48.35434163686169
Sweden,2020,3.1046692528160724,7.467763673290456,Latte,22.36898372003081
Bangladesh,2012,3.0582696640768434,6.15460528755983,Americano,38.64825635177031
Malaysia,2008,2.9129180574942284,12.533313696822251,Americano,30.90627453229538
Poland,2010,3.9240963392442954,11.13462334901007,Cappuccino,106.40592175991587
United_States,2010,4.453349042504931,10.730185600590989,Americano,123.17505981744475
Nigeria,2005,9.692631768311326,11.347698706362037,Latte,108.33790218961444
Ethiopia,2000,6.627786008015086,6.604494875442938,Mocha,96.91638790227859
Argentina,2021,9.900766196106247,8.891088557578978,Americano,46.869851718251674
Denmark,2005,4.979735582605386,10.965790937038882,Cappuccino,106.93684830687019
Japan,2012,5.661013060715528,11.002534303801305,Espresso,91.15743553838281
Japan,2021,4.596629273322233,12.710370490306437,Latte,7.987111636456225
Canada,2023,3.4631012071724214,7.158143633569216,Espresso,136.2342056406189
Sweden,2021,3.1453176622206334,12.473697338665046,Americano,12.913122324144252
Belgium,2004,9.560633582462655,8.842029286786293,Mocha,75.90347771966698
Saudi_Arabia,2014,9.894485454390047,11.371899612648283,Cappuccino,77.44730375514064
Thailand ,2017,2.3592759720698524,9.012913180718154,Latte,125.71407112499887
Sweden,2019,3.202766997854132,14.434711867700376,Mocha,137.04705765531259
United_Kingdom,2013,5.388192738408181,5.972324912158089,Latte,141.01169293495914
Chile,2014,3.4906678107552587,11.425055974405929,Cappuccino,85.88114788836775
Brazil,2004,4.911043149015066,10.341885008449747,Cappuccino,102.17729230152892
Italy,2003,3.032770798877067,5.90004145042519,Americano,14.189459499471894
Spain,2001,5.652094053774322,4.7260696939283475,Latte,73.69948561575931
Norway,2006,4.173556929354074,12.7905882786883,Americano,134.7806489321004
Switzerland,2009,4.815240446069287,5.731964670108917,Latte,68.8988755046711
Norway,2015,2.7545012117019807,6.051573510643536,Latte,11.369496379581163
Indonesia,2009,5.425024405681134,14.762776463879433,Espresso,30.895530220051583
Israel,2017,9.866060887692559,11.889869366242937,Americano,64.9965314428887
Pakistan,2016,4.630664375049522,6.755355257613447,Latte,36.39171743144881
Australia,2020,9.01143419873948,10.500438561667615,Latte,59.45159521591637
Thailand ,2012,8.74559313298948,9.875230222427646,Cappuccino,50.61131942507279
Italy,2000,9.616467346377686,13.289205942652323,Espresso,48.52042886957686
France,2000,8.320876098136756,12.022528226158867,Cappuccino,14.583526853768472
Australia,2014,7.27677461647052,13.148932380425043,Americano,132.52448897190138
Philippines,2000,8.852675553819662,6.326572467750987,Americano,104.21323176634655
Romania,2005,2.605157445258797,11.042411248037057,Latte,93.88390436189958
Greece,2012,5.702645257590462,4.442649442602184,Mocha,91.36394180621562
Israel,2000,9.914049908920472,4.758346735071421,Cappuccino,60.07883148248416
South_Korea,2004,8.156801210357859,11.84879735975057,Americano,123.67398101887348
Sweden,2008,9.696603024297785,4.268621129083245,Latte,139.57595909526287
Portugal,2016,8.237074849067833,10.377415097905601,Latte,1.8369701003207295
Czech_Republic,2015,8.999055739537154,13.24445608288983,Cappuccino,12.800573048863104
Argentina,2007,7.652237058425528,8.179359892598315,Latte,101.5713669875756
Romania,2016,8.084016035337918,4.493244805239041,Espresso,36.17394168573775
Italy,2014,6.1854240787160055,11.852321945915996,Mocha,136.8440448167124
Indonesia,2023,9.393901606513063,14.22655097710566,Cappuccino,100.44454670232197
Kenya,2000,8.600311284986894,11.888885312640946,Cappuccino,55.87539701864825
Belgium,2011,8.751079725325058,10.362919673030529,Cappuccino,62.877078014135094
Romania,2004,7.384072807704419,6.53031712866966,Latte,103.94149328173715
Kenya,2023,4.436639576697992,4.169131864489467,Latte,22.003651287719354
South_Korea,2005,2.2850383631211146,11.641393193269586,Cappuccino,132.6283701567448
Portugal,2000,9.485241035276356,6.541287934287222,Cappuccino,1.7109830660964882
Nigeria,2000,6.688962790443975,13.439789449005932,Espresso,146.86309604227606
Romania,2009,4.385143769185122,9.130005307158724,Americano,25.97917657410104
Italy,2009,3.1930808627803025,9.836991406097018,Espresso,111.57459243346848
United_States,2002,8.636185324006037,12.293301986930034,Cappuccino,6.94878134943092
Ukraine,2016,8.69216155558063,12.573736685836774,Latte,65.28290595742081
China,2018,8.516063745044253,11.06915916388625,Latte,94.91673866480647
South_Africa,2010,7.16066153573429,14.322749969540173,Cappuccino,11.463891181369519
Poland,2017,4.928123100735007,14.805282799524614,Americano,67.05073580608864
Netherlands,2001,4.432562278242056,14.415739888120786,Mocha,46.16732406342315
Ukraine,2008,2.0684381609453615,13.06597103878338,Mocha,75.23829818311172
South_Africa,2023,8.668860469505923,11.761877422686766,Espresso,76.18190385940306
Greece,2016,2.6994615799491397,11.296584436698343,Americano,117.99950927050399
Romania,2013,7.046039984326141,5.141251946125873,Mocha,19.402174738289755
Iraq,2003,6.032599574720707,6.986327815010237,Americano,13.325220556072502
Greece,2016,6.213514871410809,4.0625704588231475,Latte,60.88164475257983
South_Africa,2016,9.413702762462187,5.511508572573911,Latte,133.24046798710336
Vietnam,2011,2.252920090169937,8.831524248861072,Americano,128.43515843114187
Nigeria,2019,8.187137797030179,5.6119020586798065,Cappuccino,84.43894348292994
Netherlands,2017,2.416419186938457,13.918297561444337,Mocha,133.42729902669495
Spain,2002,2.3052288474830176,12.862691038688101,Mocha,120.99619603475807
United_States,2010,5.4385415851310555,4.7877310329847,Latte,42.41297955386435
Colombia,2017,2.5046013947437338,6.738050870139927,Espresso,26.345835786428683
Denmark,2003,8.313151610343297,13.009790730726596,Mocha,45.87231864552918
Czech_Republic,2016,6.236504749186698,12.833507392158609,Latte,34.84056388738334
Brazil,2017,2.2323102612781955,14.399956051295677,Latte,93.78510010614588
Portugal,2004,2.324005491855356,14.973025377790963,Americano,88.14996780342287
Romania,2013,6.901348237915835,14.738970695652341,Americano,90.16717013446448
Czech_Republic,2009,8.44889454126724,8.511517842935856,Americano,29.206226937225875
South_Africa,2014,5.5023962501981885,6.753612881822354,Espresso,118.98754606618937
Chile,2000,6.436645372284995,12.342512094697687,Mocha,65.61028644785206
Turkey,2015,8.398635632399213,7.292001820184339,Espresso,71.3953361346134
United_States,2010,6.884049392334553,12.870403961444627,Espresso,149.5473150854747
Mexico,2022,3.798081901270556,9.873502034377168,Americano,43.058496108449475
Greece,2019,6.904416206955829,12.733200027584493,Latte,59.726562612048916
Peru,2005,7.026235672521708,7.034678676887115,Cappuccino,101.79301797770901
Germany,2023,7.8728558470490135,9.58830047109203,Latte,132.18154000834596
Ukraine,2021,6.96699350045441,10.204261729624001,Latte,19.89036999592064
Canada,2015,9.753937043664305,14.374188744921453,Latte,110.52182515764741
Canada,2001,3.578306469736548,6.932573345134591,Latte,137.82379837333704
Netherlands,2000,9.60872543653661,14.303570632133841,Espresso,64.0157674006035
Bangladesh,2023,6.30671592280013,12.853448070122875,Americano,43.72231151709411
Switzerland,2023,7.375649123959296,12.039834594953648,Americano,101.98283486946565
Philippines,2008,2.795692779617519,12.655572961036377,Latte,37.664974034505434
Poland,2021,5.044607531024856,10.659675504680626,Cappuccino,58.25917223554563
Portugal,2011,8.15503317170538,6.684880115087344,Mocha,134.6400927393806
Ukraine,2016,7.655288120791923,6.084444657238381,Latte,88.95955033611523
Czech_Republic,2014,2.3211151053232815,13.529755794354296,Latte,15.151612723376799
Italy,2018,6.372754107977957,11.976533428554166,Cappuccino,50.124932185509266
Greece,2021,2.7062255437472755,6.3452471103704395,Espresso,94.46250960248904
Mexico,2009,9.966851433425298,10.766027024618417,Latte,72.743147936047
United_States,2011,9.178372708266357,8.923011295556462,Cappuccino,99.390558195987
Germany,2013,2.1686452834282957,5.745206869594034,Espresso,114.45477123437074
Australia,2008,8.869196631221048,9.850428202928807,Espresso,72.6116529105015
Poland,2012,9.35543680446726,7.09671001713059,Latte,148.0558012589888
Mexico,2002,4.828385780507641,5.058685365733287,Espresso,137.28640747541115
Denmark,2020,7.756013240382127,9.13654128399952,Latte,9.926203504229788
Finland,2013,5.536829969662231,10.491194073029181,Latte,40.69823952478253
Germany,2020,7.241859876610753,4.515970514192656,Americano,45.780983334157824
Philippines,2009,4.722539234385532,8.423020243520966,Mocha,28.459263143831578
Portugal,2015,4.580473893066147,6.834281118203538,Mocha,47.49045895452156
Denmark,2006,5.395471110860632,4.3371564977795565,Americano,64.29827430738358
Mexico,2003,3.1645420692200092,5.382288045726564,Latte,8.681095869876206
Switzerland,2019,8.64911171548306,5.5293757470021525,Cappuccino,19.967735183729758
Saudi_Arabia,2022,4.789583162893093,6.011616729297683,Espresso,15.340635940229085
Ukraine,2010,5.201196431246761,12.837153285817134,Americano,7.901223932850937
Australia,2015,9.152436901617158,8.834410531259532,Americano,72.74305602494115
Colombia,2019,5.972990512505371,5.617945914974255,Americano,50.736659400695615
Ukraine,2003,6.354031274806903,5.103266636206782,Americano,140.38163721780697
Bangladesh,2021,9.651984998216788,7.2773450460194296,Mocha,16.311319780818934
Israel,2021,9.093811065159914,12.778170705748975,Latte,138.97926502461516
Vietnam,2022,3.355733671107516,8.009058327336078,Americano,13.895296992519421
Turkey,2016,5.78572023934484,5.758870963233319,Americano,93.26338464406082
Finland,2012,9.770369819428364,8.445277997007759,Americano,37.91182026907173
Argentina,2010,4.978930385828821,10.108427130157633,Cappuccino,124.19404132758734
Colombia,2002,4.9725848681296005,4.325426020018153,Cappuccino,10.15974922895551
Egypt,2008,3.560241854313235,10.904059815841904,Espresso,142.92371520967419
Morocco,2005,2.9145849129530017,8.346108283162682,Latte,8.041322849602123
Spain,2021,7.922438326047854,4.106984626443138,Americano,36.92587697689874
Italy,2020,8.160243749612132,11.41278338841019,Espresso,70.16352418404111
Canada,2010,9.752103708023999,11.83626399118913,Espresso,113.6526250983661
Italy,2015,8.187345687242903,10.917237674145511,Latte,142.715794913962
Philippines,2018,3.9468199522687897,7.761232393582644,Cappuccino,64.77832226286202
Poland,2004,2.3209326263081236,9.825653394725572,Latte,113.83920397886304
Argentina,2013,9.883499074957282,8.25873476746779,Espresso,109.34722061234056
Netherlands,2016,4.723605564348846,11.706839031756639,Latte,86.10416539834507
Morocco,2002,4.495772339459366,10.419382048570576,Cappuccino,103.94695723902213
Netherlands,2003,9.247641677995059,4.899790252101948,Espresso,6.671935776860505
Malaysia,2015,6.680799188359889,11.074029140408971,Latte,66.79503273372951
Greece,2015,3.7189693907930765,11.559622557715816,Americano,118.09324341494452
Spain,2020,9.112769941729916,8.077723986761693,Americano,71.65895060540691
Brazil,2003,9.946886840437948,13.633643590556748,Latte,131.1521830498153
United_States,2018,2.693428489206646,13.273157903294589,Latte,125.21204360814183
Denmark,2016,8.898013026419898,5.926831762897116,Cappuccino,129.6534584956825
India,2012,5.124125581475152,13.946929393344554,Espresso,20.369506158601716
Kenya,2021,6.192579572053635,8.849596086445853,Latte,37.37702756034451
United_Kingdom,2022,9.318527806119846,11.961246178977227,Espresso,5.409993708607422
Austria,2023,9.787033566200938,12.955067076639596,Americano,147.43730830259523
Brazil,2000,4.097311283270395,9.556236631766588,Espresso,36.18458277309754
Germany,2011,3.7028061676793103,8.390121333078973,Mocha,55.696906837854094
Poland,2003,2.644132468732095,14.069965054766081,Cappuccino,41.96404063703699
Russia,2010,6.494382821297104,6.539389082289655,Cappuccino,6.92924980396718
Kenya,2004,2.108835163605346,6.8266708549105894,Espresso,39.92744343190616
India,2001,5.295186380879493,7.977823454147808,Cappuccino,15.631154264948382
Finland,2016,2.5870721332160684,13.45412355767622,Espresso,59.748179871303115
Chile,2007,5.241806263434672,14.326670906343836,Espresso,145.05679363217956
South_Africa,2005,2.319457514124874,6.420744862303481,Americano,105.04109343750885
Japan,2020,8.681738084870151,13.502571623943698,Espresso,106.32821768137431
Switzerland,2008,3.677911951508527,6.840232554154262,Cappuccino,68.52321406039704
Pakistan,2012,4.626469682863296,14.67705371424877,Mocha,121.8842975927277
Saudi_Arabia,2010,8.960383972851135,10.571486811797406,Latte,136.33434087071626
South_Korea,2015,7.970128490657641,4.077951141921206,Cappuccino,144.2709509064893
Pakistan,2015,3.752306893136468,4.375428944782957,Mocha,15.749543189216364
Australia,2001,2.5751953492599684,5.622329838851793,Cappuccino,132.06695728832517
Indonesia,2009,7.725390214842716,6.063304736006324,Mocha,34.537349652803265
Canada,2011,5.125620405504875,12.443810351092562,Cappuccino,60.19276839663426
South_Africa,2007,8.12863999294577,6.450424640586449,Latte,52.47610201209192
Bangladesh,2010,5.562358179001683,14.660557820548458,Americano,101.59437597293244
Poland,2009,4.768019303778211,10.997232629232322,Americano,90.09075649483495
Ukraine,2012,5.609643265699172,11.617692601788695,Latte,17.25662634043736
Indonesia,2016,7.9884718853654135,6.395981712137282,Cappuccino,117.64057179766299
Czech_Republic,2006,9.217762292322993,13.819769455045932,Mocha,66.50716486842292
Indonesia,2023,2.3981375727086043,11.345960301019245,Espresso,1.3310546561173582
Colombia,2002,6.192892329815641,13.508461867760502,Cappuccino,62.76098676226386
